StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q3.6,Q4.2,Q4.2_4_TEXT,Q4.3,Q4.4,Q4.6_1,Q4.6_2,Q4.6_3,Q4.6_4,Q7.4_First Click,Q7.4_Last Click,Q7.4_Page Submit,Q7.4_Click Count,Q8.5_NPS_GROUP,Q8.5,Q8.6_NPS_GROUP,Q8.6,Q8.7_NPS_GROUP,Q8.7,Q8.8_NPS_GROUP,Q8.8,Q8.10_First Click,Q8.10_Last Click,Q8.10_Page Submit,Q8.10_Click Count,Q9.2_1,Q9.2_2,Q9.2_3,Q9.2_4,Q9.2_5,Q9.2_6,Q9.2_7,Q9.3_NPS_GROUP,Q9.3,Q9.5_First Click,Q9.5_Last Click,Q9.5_Page Submit,Q9.5_Click Count,Q10.4_NPS_GROUP,Q10.4,Q10.5_NPS_GROUP,Q10.5,Q10.6_NPS_GROUP,Q10.6,Q10.7_NPS_GROUP,Q10.7,Q10.8_NPS_GROUP,Q10.8,Q10.9_NPS_GROUP,Q10.9,Q10.11_First Click,Q10.11_Last Click,Q10.11_Page Submit,Q10.11_Click Count,Q11.2,Q14.16_First Click,Q14.16_Last Click,Q14.16_Page Submit,Q14.16_Click Count,Q17.4_First Click,Q17.4_Last Click,Q17.4_Page Submit,Q17.4_Click Count,Q18.5_NPS_GROUP,Q18.5,Q18.6_NPS_GROUP,Q18.6,Q18.7_NPS_GROUP,Q18.7,Q18.8_NPS_GROUP,Q18.8,Q18.10_First Click,Q18.10_Last Click,Q18.10_Page Submit,Q18.10_Click Count,Q19.2_1,Q19.2_2,Q19.2_3,Q19.2_4,Q19.2_5,Q19.2_6,Q19.2_7,Q19.3_NPS_GROUP,Q19.3,Q19.5_First Click,Q19.5_Last Click,Q19.5_Page Submit,Q19.5_Click Count,Q20.4_NPS_GROUP,Q20.4,Q20.5_NPS_GROUP,Q20.5,Q20.6_NPS_GROUP,Q20.6,Q20.7_NPS_GROUP,Q20.7,Q20.8_NPS_GROUP,Q20.8,Q20.9_NPS_GROUP,Q20.9,Q20.11_First Click,Q20.11_Last Click,Q20.11_Page Submit,Q20.11_Click Count,Q21.2,Q23.2_NPS_GROUP,Q23.2,Q23.3_NPS_GROUP,Q23.3,Q23.4_NPS_GROUP,Q23.4,Q23.5_NPS_GROUP,Q23.5,Q23.7_1,Q23.7_2,Q23.8,Q23.10_First Click,Q23.10_Last Click,Q23.10_Page Submit,Q23.10_Click Count,Q_RecaptchaStatus,Q_RecaptchaError,Q_BallotBoxStuffing,Group
2026-03-02 19:57:55,2026-03-02 20:12:38,0,100,882,1,2026-03-02 20:12:39,R_7WA9hExOhp6goNv,anonymous,EN,1.0,,2.0,,40.0,7.0,1.0,1.0,1.0,1.0,47.173,48.936,48.942,2.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,4.287,19.935,19.939,8.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,6.0,4.974,28.686,28.69,12.0,1.0,4.0,1.0,0.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,0.0,5.935,23.993,24.009,9.0,,21.097,21.097,21.102,1.0,46.215,46.215,46.22,1.0,2.0,7.0,3.0,9.0,3.0,9.0,2.0,8.0,4.462,19.364,19.368,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,10.892,78.252,78.256,15.0,2.0,7.0,1.0,0.0,1.0,0.0,1.0,5.0,1.0,5.0,1.0,0.0,8.04,46.223,46.228,12.0,,1.0,1.0,3.0,9.0,3.0,9.0,2.0,7.0,3.0,8.0,,9.801,45.24,45.244,12.0,complete,,,2.0
2026-03-20 15:07:27,2026-03-20 15:27:29,0,100,1201,1,2026-03-20 15:27:29,R_77m2avxQI6HO59h,qr,EN,1.0,4.0,2.0,,26.0,8.0,1.0,1.0,1.0,1.0,95.532,95.532,95.547,1.0,1.0,0.0,1.0,0.0,1.0,5.0,1.0,2.0,3.345,17.713,17.723,6.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,6.0,11.421,47.312,47.322,12.0,2.0,8.0,1.0,1.0,2.0,8.0,1.0,6.0,2.0,8.0,3.0,10.0,3.965,39.443,39.453,7.0,"I understand that putting T&Cs like this makes it easier for people to ignore and agree to whatever is being said. It bothers me, but I feel like there’s no other choice in the matter. Someone needs to hold these companies accountable.",8.68,8.68,8.69,1.0,40.761,44.646,44.677,2.0,3.0,10.0,3.0,10.0,3.0,10.0,3.0,9.0,1.927,10.901,10.914,6.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,9.0,3.423,29.536,29.543,11.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.441,67.654,67.664,10.0,The visual T&C was pretty straightforward without being wordy or taking too much time ,3.0,10.0,3.0,10.0,3.0,10.0,2.0,8.0,1.0,7.0,,13.732,140.161,140.175,19.0,complete,,,1.0
2026-03-23 14:35:17,2026-03-23 14:44:05,0,100,527,1,2026-03-23 14:44:05,R_6nd6Zrvk2mhYJjr,anonymous,EN,0.3000000119209289,4.0,1.0,,21.0,6.0,1.0,1.0,1.0,2.0,120.886,120.886,120.888,1.0,2.0,7.0,1.0,3.0,1.0,4.0,1.0,6.0,3.662,10.182,10.192,5.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,10.0,2.393,20.618,20.631,10.0,1.0,6.0,1.0,3.0,1.0,6.0,1.0,5.0,1.0,4.0,1.0,6.0,3.839,17.535,17.545,7.0,,4.21,4.21,4.212,1.0,23.855,24.247,24.255,2.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,9.201,16.641,16.648,5.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,8.0,10.151,28.671,28.683,9.0,2.0,8.0,1.0,3.0,2.0,7.0,1.0,5.0,1.0,2.0,1.0,6.0,3.27,27.599,27.603,9.0,it's too many symbols to learn right before using it,3.0,10.0,3.0,10.0,3.0,10.0,3.0,10.0,7.0,5.0,,4.576,20.849,20.854,7.0,complete,,,2.0
2026-03-23 14:59:31,2026-03-23 15:17:41,0,100,1090,1,2026-03-23 15:17:42,R_64DP1NRXGqNM0dr,anonymous,EN,0.8999999761581421,4.0,3.0,,22.0,6.0,1.0,1.0,1.0,2.0,77.763,421.179,421.185,2.0,2.0,7.0,2.0,7.0,2.0,7.0,3.0,9.0,5.504,15.566,15.571,5.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,7.0,5.712,39.554,39.557,9.0,1.0,6.0,1.0,2.0,1.0,3.0,2.0,7.0,1.0,6.0,2.0,7.0,3.523,25.117,25.123,7.0,,14.362,14.362,14.365,1.0,21.475,43.856,43.861,2.0,2.0,8.0,3.0,10.0,3.0,10.0,3.0,10.0,1.088,14.625,14.647,6.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,7.0,2.4,18.622,18.627,9.0,1.0,3.0,1.0,2.0,2.0,7.0,2.0,7.0,1.0,3.0,1.0,1.0,2.111,17.614,17.622,7.0,,3.0,10.0,3.0,10.0,3.0,10.0,2.0,8.0,8.0,8.0,"I like the additional detail in the text-only version, but I would be a lot less likely to ignore the T+C  on a website that used the visual version (I usually don't read them).",2.601,75.706,75.709,10.0,complete,,,1.0
2026-03-23 17:35:41,2026-03-23 18:37:09,0,100,3687,1,2026-03-23 18:37:09,R_3OZiLm24STer8Ar,qr,EN,1.0,4.0,1.0,,30.0,7.0,1.0,1.0,1.0,2.0,181.31,281.512,281.526,2.0,2.0,8.0,2.0,8.0,2.0,8.0,2.0,8.0,6.26,18.936,18.952,5.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,7.0,2.314,23.404,23.412,9.0,2.0,7.0,1.0,3.0,1.0,3.0,2.0,7.0,1.0,6.0,1.0,3.0,1.943,15.666,15.672,7.0,"Firstly, as someone who has read a lot of T&C documents, I want to complement you on crafting a great example of what they're like to read. I particularly enjoyed the forced arbitration and ongoing consent clauses.

After reading the textual version, I don't think the visual T&C did a good job capturing the details as presented in the text. The icons for Machine Learning Accuracy, Fairness, and Potential Risk don't adequately describe the terms in the document, and I question their usefulness in general. For example, how could the owner of an LLM guarantee possibly guarantee the outputs to be accurate and unbiased? Who measures and attests to the validity of these claims. 

Further, where is the visual icon that informs the user that if Gaia violates the T&C, the user has implicitly agreed, by using the Gaia, to forced arbitration? It is also unclear what sections of the text ""Machine Learning Potential Risk - Risky"" is supposed to represent.",4.761,4.761,4.769,1.0,46.464,64.907,64.921,4.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,26.609,48.151,48.158,9.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,6.0,7.415,88.13499999999999,88.143,12.0,1.0,3.0,1.0,3.0,2.0,7.0,1.0,5.0,1.0,3.0,1.0,3.0,12.71,32.679,32.686,8.0,"In one of the introductory slides, you described the visual version of the T&C by saying ""This version highlights key information of the Terms and Conditions that would present in a text-only version and organized into easy-to-follow categories"". This implies a positive quality of the visual method, while implying the opposite for the textual version. 

Additionally, I think the format of this survey is flawed. I think the utility of the visual version of the T&C is in its ability to present information at a glance. If I had access to the visual guide while answering the survey questions, I would be able to answer both confidently and quickly. I am reminded of WHMIS labels and data sheets that both highlight important information with a visual symbol on the label and provide detailed textual descriptions in the MSDS.",3.0,10.0,3.0,10.0,3.0,10.0,3.0,10.0,10.0,6.0,"To summarize my earlier comments, I see the value in the visual format, but I don't think it is an adequate replacement for a textual T&C document. These are legal contracts and contain a lot of nuanced information. If there could be a way to attach some sort of ""safety label"" to a platform that uses visual symbols to remind the user about key details of the T&C, I think that could be incredibly useful. 

I also don't understand why some categories and icons were chosen. One example is the icons used for who data is sold to, i.e., Future Employers and Insurance Companies, when I think the textual version said data was available for general purchase. By enumerating only some of the possible purchasers, it seems to falsely limit the scope of the actual terms.

All this said, I am glad that someone is researching this topic. Thank you for your time and dedication.",3.604,901.24,901.246,37.0,complete,,,2.0
2026-03-24 11:56:37,2026-03-24 12:03:12,0,100,394,1,2026-03-24 12:03:13,R_5zZfiR6hmvD1Fux,qr,EN,1.0,4.0,1.0,,20.0,7.0,1.0,1.0,1.0,2.0,5.152,5.67,5.68,2.0,2.0,8.0,1.0,4.0,2.0,8.0,2.0,8.0,1.415,12.994,13.005,6.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,8.0,5.51,36.656,36.677,14.0,1.0,6.0,1.0,5.0,1.0,6.0,1.0,2.0,1.0,6.0,2.0,8.0,5.318,38.799,38.811,12.0,"Arrays in all expect 
",1.996,1.996,2.002,1.0,2.152,2.152,2.16,1.0,2.0,8.0,1.0,5.0,2.0,8.0,3.0,9.0,2.573,26.431,26.441,6.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,7.0,5.599,43.751,43.773,19.0,2.0,7.0,2.0,8.0,1.0,4.0,3.0,9.0,3.0,9.0,1.0,6.0,1.677,43.736,43.747,10.0,,2.0,7.0,2.0,7.0,3.0,10.0,3.0,10.0,10.0,10.0,"Love how I’m be able to express my thoughts 
",3.141,28.031,28.036,20.0,complete,,,2.0
2026-03-24 15:40:59,2026-03-24 16:03:44,0,100,1364,1,2026-03-24 16:03:45,R_8S7vbJpp5KWUkhb,anonymous,EN,1.0,4.0,2.0,,28.0,7.0,1.0,1.0,2.0,1.0,16.549,16.549,16.555,1.0,3.0,9.0,2.0,8.0,3.0,10.0,3.0,10.0,14.082,27.231,27.236,5.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,8.0,11.493,44.107,44.118,10.0,2.0,8.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,3.0,10.255,44.635,44.647,9.0,,3.938,3.938,3.943,1.0,35.646,35.646,35.654,1.0,3.0,10.0,3.0,10.0,3.0,10.0,3.0,10.0,5.315,11.179,11.186,5.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,9.0,6.044,44.689,44.696,9.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,7.519,57.999,58.008,7.0,"I feel In the previous page asking “How successful were you in accomplishing what you were asked to do?”, your ratings were placed opposite to that of the previous questions. I mean perfect should be place towards the number 10 and failure should be placed towards the number 1. ",1.0,5.0,1.0,2.0,1.0,6.0,1.0,6.0,5.0,10.0,,15.778,62.47,62.48,9.0,complete,,,1.0
2026-03-24 19:30:53,2026-03-24 20:06:23,0,100,2129,1,2026-03-24 20:06:24,R_8jOwhKuuTyS0Alb,anonymous,EN,0.8999999761581421,4.0,1.0,,57.0,7.0,1.0,1.0,1.0,2.0,430.08,430.08,430.171,1.0,3.0,9.0,1.0,5.0,3.0,9.0,3.0,10.0,8.711,24.911,24.97,5.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,8.0,13.777,51.454,51.508,9.0,3.0,10.0,2.0,8.0,1.0,5.0,1.0,6.0,2.0,8.0,3.0,9.0,4.468,44.251,44.289,8.0,Only text version felt long and boring and difficult to remember ,30.218,30.218,30.249,1.0,64.838,64.838,64.887,1.0,3.0,10.0,3.0,10.0,3.0,10.0,3.0,10.0,21.747,47.357,47.389,5.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,10.0,26.946,62.263,62.292,9.0,2.0,7.0,2.0,8.0,1.0,3.0,1.0,2.0,1.0,6.0,1.0,6.0,23.22,81.85,81.886,7.0,For better accuracy would like to go back and review ,3.0,10.0,3.0,9.0,3.0,10.0,1.0,6.0,4.0,8.0,,98.32,147.336,147.365,10.0,complete,,,2.0
2026-03-24 19:53:04,2026-03-24 20:12:23,0,100,1158,1,2026-03-24 20:12:23,R_8BycfRd6MGzO0sg,anonymous,EN,0.8999999761581421,4.0,2.0,,52.0,7.0,1.0,1.0,1.0,2.0,38.901,38.901,38.912,1.0,1.0,5.0,1.0,3.0,1.0,3.0,2.0,8.0,54.495,68.028,68.042,5.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,8.0,17.284,58.066,58.077,10.0,3.0,9.0,2.0,7.0,2.0,7.0,2.0,8.0,2.0,8.0,3.0,9.0,4.376,25.999,26.017,7.0,,18.027,18.027,18.036,1.0,61.925,61.925,61.939,1.0,2.0,8.0,1.0,6.0,1.0,5.0,1.0,5.0,11.965,62.391,62.408,6.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,7.0,54.783,184.389,184.407,10.0,2.0,8.0,1.0,4.0,1.0,5.0,2.0,7.0,2.0,8.0,2.0,7.0,17.486,77.994,78.007,7.0,,3.0,9.0,2.0,8.0,3.0,10.0,2.0,7.0,5.0,9.0,,6.67,30.597,30.611,7.0,complete,,,2.0
2026-03-25 10:25:12,2026-03-25 10:48:09,0,100,1376,1,2026-03-25 10:48:09,R_14MfjReH4ywWccj,anonymous,EN,0.8999999761581421,4.0,1.0,,52.0,8.0,1.0,1.0,1.0,1.0,109.657,164.151,164.153,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,6.0,17.551,65.43,65.441,9.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,9.0,7.751,140.331,140.333,12.0,3.0,9.0,3.0,9.0,3.0,9.0,2.0,8.0,2.0,8.0,3.0,10.0,10.327,63.385,63.388,14.0,,15.521,17.799,17.801,2.0,2.23,50.498,50.5,4.0,2.0,7.0,2.0,8.0,3.0,9.0,3.0,9.0,4.524,33.363,33.366,8.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,9.0,4.488,104.371,104.372,12.0,1.0,4.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,5.0,6.533,60.836,60.839,13.0,,2.0,7.0,2.0,7.0,3.0,9.0,2.0,8.0,3.0,7.0,,11.265,64.868,64.87,13.0,complete,,,1.0
2026-03-25 10:01:30,2026-03-25 11:39:30,0,100,5880,1,2026-03-25 11:39:31,R_1y3jpQtVSPNImRt,anonymous,EN,1.0,4.0,1.0,,32.0,8.0,1.0,1.0,1.0,1.0,9.862,9.862,9.87,1.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,3.0,11.4,26.939,26.947,8.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,5.0,112.58,185.9,185.914,11.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,41.008,46.16,46.168,10.0,,32.285,32.285,32.293,1.0,1.78,2.782,2.79,2.0,2.0,7.0,1.0,6.0,2.0,7.0,1.0,6.0,14.439,36.368,36.375,5.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,7.0,61.85,393.811,393.826,9.0,2.0,7.0,1.0,6.0,1.0,6.0,1.0,5.0,1.0,5.0,1.0,0.0,10.778,36.705,36.717,11.0,,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,,1.442,6.776,6.79,8.0,complete,,,2.0
2026-03-27 23:03:14,2026-03-27 23:24:58,0,100,1304,1,2026-03-27 23:24:59,R_1JQlqfJg8hGItIJ,anonymous,EN,0.8999999761581421,4.0,1.0,,39.0,8.0,1.0,1.0,1.0,1.0,118.569,118.569,118.57,1.0,2.0,8.0,2.0,8.0,2.0,8.0,2.0,8.0,7.257,29.669,29.676,5.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,7.41,50.573,50.575,12.0,2.0,7.0,1.0,0.0,1.0,0.0,2.0,7.0,1.0,2.0,1.0,5.0,9.304,37.071,37.072,9.0,"I got  more clarity on the text version, but mainly because I  had been  primed  with the visual  one. lots of questions were answered, but I likely would not be asking them if I  didn't see the visuals.",53.739,53.739,53.74,1.0,117.453,117.453,117.455,1.0,2.0,8.0,2.0,8.0,1.0,4.0,1.0,6.0,13.504,48.518,48.519,7.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,7.0,6.334,50.896,50.897,9.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,5.0,1.0,2.0,1.0,2.0,16.784,69.773,69.774,9.0,"The scenario was  triggering  a bit it may be interesting to have terms A, EULA B, and terms C. I think the the scenario caused a bit of alarm, not knowing the details of what data will be shared, and what data will be sold. the visual representation led to the belief that all data collected could be shared and sold;  Leading to a desire to have more information.",3.0,10.0,3.0,10.0,3.0,10.0,3.0,10.0,7.0,7.0,"I am assuming Gaia is fake.
The paired visual, and written  was very good!",15.395,147.249,147.25,11.0,complete,,,2.0
2026-03-25 14:38:56,2026-03-31 14:53:00,0,100,519243,1,2026-03-31 14:53:01,R_6fwaxfVv91F4Rjt,anonymous,EN,1.0,4.0,1.0,,29.0,8.0,1.0,1.0,1.0,1.0,4.035,4.035,4.047,1.0,2.0,8.0,1.0,5.0,1.0,5.0,1.0,5.0,6.509,23.284,23.302,5.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,7.0,4.075,43.579,43.597,11.0,2.0,8.0,1.0,3.0,1.0,5.0,2.0,8.0,1.0,6.0,1.0,6.0,6.574,25.369,25.393,10.0,,2.843,2.843,2.856,1.0,2.011,2.011,2.029,1.0,2.0,7.0,3.0,9.0,2.0,8.0,2.0,7.0,1.838,8.923,8.944,6.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,9.0,1.983,28.845,28.859,13.0,2.0,8.0,2.0,7.0,2.0,8.0,2.0,8.0,2.0,8.0,2.0,7.0,1.376,6.835,6.851,7.0,,2.0,8.0,2.0,7.0,2.0,8.0,2.0,7.0,4.0,7.0,,2.909,11.181,11.193,9.0,complete,,,1.0
2026-03-31 19:16:02,2026-03-31 19:23:27,0,100,445,1,2026-03-31 19:23:27,R_6HjFixlXoDA8gbF,anonymous,EN,0.800000011920929,4.0,1.0,,44.0,7.0,1.0,1.0,1.0,1.0,5.716,5.716,5.725,1.0,3.0,9.0,3.0,9.0,3.0,9.0,3.0,9.0,4.012,10.331,10.335,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,14.748,37.387,37.395,9.0,2.0,7.0,2.0,7.0,2.0,7.0,2.0,7.0,2.0,7.0,2.0,7.0,5.02,12.262,12.271,7.0,,4.346,10.29,10.298,3.0,4.538,47.468,47.49,4.0,3.0,9.0,3.0,9.0,3.0,9.0,3.0,9.0,7.78,18.972,18.983,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,9.0,45.872,105.698,105.708,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,9.982,39.303,39.31,7.0,,3.0,9.0,3.0,9.0,3.0,9.0,3.0,9.0,8.0,8.0,,7.851,21.89,21.902,7.0,complete,,,2.0
2026-03-25 12:00:27,2026-04-01 10:55:54,0,100,600927,1,2026-04-01 10:55:55,R_3ikY901iyTtepZC,anonymous,EN,1.0,4.0,1.0,,25.0,8.0,1.0,1.0,1.0,1.0,15.9,15.9,15.903,1.0,2.0,7.0,2.0,7.0,2.0,7.0,2.0,7.0,23.478,32.941,32.944,5.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,6.0,22.573,86.906,86.916,11.0,1.0,6.0,1.0,6.0,1.0,6.0,1.0,6.0,1.0,6.0,1.0,6.0,8.626,20.23,20.234,7.0,,1.955,1.955,1.958,1.0,6.634,6.634,6.638,1.0,3.0,9.0,3.0,9.0,3.0,9.0,3.0,9.0,10.322,19.531,19.535,5.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,7.0,6.286,42.375,42.378,9.0,3.0,9.0,2.0,8.0,2.0,7.0,2.0,8.0,3.0,9.0,1.0,6.0,9.417,20.232,20.24,7.0,,3.0,10.0,3.0,10.0,3.0,10.0,3.0,10.0,2.0,8.0,,7.852,27.357,27.361,7.0,complete,,,1.0
2026-04-02 08:38:34,2026-04-02 09:47:37,0,100,4143,1,2026-04-02 09:47:38,R_89QiGlA2Pnaii9H,anonymous,EN,0.8999999761581421,4.0,2.0,,33.0,7.0,1.0,1.0,1.0,1.0,27.79,27.79,27.802,1.0,2.0,8.0,2.0,8.0,2.0,8.0,2.0,8.0,5.057,33.844,33.862,9.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,20.971,41.721,41.752,11.0,3.0,10.0,3.0,10.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,5.185,18.821,18.837,7.0,,4.257,4.257,4.269,1.0,31.096,31.096,31.11,1.0,2.0,8.0,2.0,8.0,2.0,8.0,2.0,8.0,83.128,114.449,114.466,6.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,15.865,617.857,617.874,17.0,3.0,10.0,3.0,10.0,2.0,8.0,1.0,4.0,1.0,4.0,1.0,1.0,16.953,83.137,83.164,9.0,"Excellent work. However, couldn't answer the questions well as the ""Back"" button wasn't there; should have been included. It’s very hard to navigate back and forth.",3.0,10.0,3.0,10.0,3.0,10.0,1.0,5.0,5.0,5.0,,9.006,37.958,37.979,5.0,complete,,,2.0
